FIPS Code,State,Area name,Attribute,Value,Year
54000,WV,West Virginia,Four years of college or higher,119488,1980
54000,WV,West Virginia,Percent of adults with less than a high school diploma,44,1980
54000,WV,West Virginia,Percent of adults with a high school diploma only,35.6,1980
54000,WV,West Virginia,Percent of adults completing some college (1-3 years),10,1980
54000,WV,West Virginia,Percent of adults completing four years of college or higher,10.4,1980
54000,WV,West Virginia,Less than high school graduate,398527,1990
54000,WV,West Virginia,High school graduate (or equivalency),429123,1990
54000,WV,West Virginia,Some college or associate degree,199598,1990
54000,WV,West Virginia,Bachelor's degree or higher,144518,1990
54000,WV,West Virginia,Percent of adults who are not high school graduates,34,1990
54000,WV,West Virginia,Percent of adults who are high school graduates (or equivalent),36.6,1990
54000,WV,West Virginia,Percent of adults completing some college or associate degree,17,1990
54000,WV,West Virginia,Percent of adults with a bachelor's degree or higher,12.3,1990
54000,WV,West Virginia,Less than high school graduate,305814,2000
54000,WV,West Virginia,High school graduate (or equivalency),486334,2000
54000,WV,West Virginia,Some college or associate degree,258473,2000
54000,WV,West Virginia,Bachelor's degree or higher,182960,2000
54000,WV,West Virginia,Percent of adults who are not high school graduates,24.8,2000
54000,WV,West Virginia,Percent of adults who are high school graduates (or equivalent),39.4,2000
54000,WV,West Virginia,Percent of adults completing some college or associate degree,21,2000
54000,WV,West Virginia,Percent of adults with a bachelor's degree or higher,14.8,2000
54000,WV,West Virginia,Less than high school graduate,214586,2010
54000,WV,West Virginia,High school graduate (or equivalency),528874,2010
54000,WV,West Virginia,Some college or associate degree,317396,2010
54000,WV,West Virginia,Bachelor's degree or higher,231418,2010
54000,WV,West Virginia,Percent of adults who are not high school graduates,16.60530197,2010
54000,WV,West Virginia,Percent of adults who are high school graduates (or equivalent),40.9258408,2010
54000,WV,West Virginia,Percent of adults completing some college or associate degree,24.5610451,2010
54000,WV,West Virginia,Percent of adults with a bachelor's degree or higher,17.90781212,2010
54000,WV,West Virginia,Less than high school graduate,144554,2023
54000,WV,West Virginia,High school graduate (or equivalency),501118,2023
54000,WV,West Virginia,Some college or associate degree,327989,2023
54000,WV,West Virginia,Bachelor's degree or higher,295541,2023
54000,WV,West Virginia,Percent of adults who are not high school graduates,11.38936119,2023
54000,WV,West Virginia,Percent of adults who are high school graduates (or equivalent),39.48291919,2023
54000,WV,West Virginia,Percent of adults completing some college or associate degree,25.84214333,2023
54000,WV,West Virginia,Percent of adults with a bachelor's degree or higher,23.28557629,2023
55000,WI,Wisconsin,Less than a high school diploma,1060531,1970
55000,WI,Wisconsin,High school diploma only,811048,1970
55000,WI,Wisconsin,Some college (1-3 years),230874,1970
55000,WI,Wisconsin,Four years of college or higher,227343,1970
55000,WI,Wisconsin,Percent of adults with less than a high school diploma,45.5,1970
55000,WI,Wisconsin,Percent of adults with a high school diploma only,34.8,1970
55000,WI,Wisconsin,Percent of adults completing some college (1-3 years),9.9,1970
55000,WI,Wisconsin,Percent of adults completing four years of college or higher,9.8,1970
55000,WI,Wisconsin,Less than a high school diploma,822293,1980
55000,WI,Wisconsin,High school diploma only,1093496,1980
55000,WI,Wisconsin,Some college (1-3 years),388523,1980
55000,WI,Wisconsin,Four years of college or higher,401076,1980
55000,WI,Wisconsin,Percent of adults with less than a high school diploma,30.4,1980
55000,WI,Wisconsin,Percent of adults with a high school diploma only,40.4,1980
55000,WI,Wisconsin,Percent of adults completing some college (1-3 years),14.4,1980
55000,WI,Wisconsin,Percent of adults completing four years of college or higher,14.8,1980
55000,WI,Wisconsin,Less than high school graduate,662072,1990
55000,WI,Wisconsin,High school graduate (or equivalency),1147697,1990
55000,WI,Wisconsin,Some college or associate degree,735487,1990
55000,WI,Wisconsin,Bachelor's degree or higher,548970,1990
55000,WI,Wisconsin,Percent of adults who are not high school graduates,21.4,1990
55000,WI,Wisconsin,Percent of adults who are high school graduates (or equivalent),37.1,1990
55000,WI,Wisconsin,Percent of adults completing some college or associate degree,23.8,1990
55000,WI,Wisconsin,Percent of adults with a bachelor's degree or higher,17.7,1990
55000,WI,Wisconsin,Less than high school graduate,518417,2000
55000,WI,Wisconsin,High school graduate (or equivalency),1201813,2000
55000,WI,Wisconsin,Some college or associate degree,976375,2000
55000,WI,Wisconsin,Bachelor's degree or higher,779273,2000
55000,WI,Wisconsin,Percent of adults who are not high school graduates,14.9,2000
55000,WI,Wisconsin,Percent of adults who are high school graduates (or equivalent),34.6,2000
55000,WI,Wisconsin,Percent of adults completing some college or associate degree,28.1,2000
55000,WI,Wisconsin,Percent of adults with a bachelor's degree or higher,22.4,2000
55000,WI,Wisconsin,Less than high school graduate,374135,2010
55000,WI,Wisconsin,High school graduate (or equivalency),1258948,2010
55000,WI,Wisconsin,Some college or associate degree,1163995,2010
55000,WI,Wisconsin,Bachelor's degree or higher,1003213,2010
55000,WI,Wisconsin,Percent of adults who are not high school graduates,9.844903982,2010
55000,WI,Wisconsin,Percent of adults who are high school graduates (or equivalent),33.12767364,2010
55000,WI,Wisconsin,Percent of adults completing some college or associate degree,30.62910182,2010
55000,WI,Wisconsin,Percent of adults with a bachelor's degree or higher,26.39832055,2010
55000,WI,Wisconsin,Less than high school graduate,269431,2023
55000,WI,Wisconsin,High school graduate (or equivalency),1207407,2023
55000,WI,Wisconsin,Some college or associate degree,1259617,2023
55000,WI,Wisconsin,Bachelor's degree or higher,1333128,2023
55000,WI,Wisconsin,Percent of adults who are not high school graduates,6.620604617,2023
55000,WI,Wisconsin,Percent of adults who are high school graduates (or equivalent),29.66905946,2023
55000,WI,Wisconsin,Percent of adults completing some college or associate degree,30.95199189,2023
55000,WI,Wisconsin,Percent of adults with a bachelor's degree or higher,32.75834404,2023
56000,WY,Wyoming,Less than a high school diploma,65252,1970
56000,WY,Wyoming,High school diploma only,63630,1970
56000,WY,Wyoming,Some college (1-3 years),26074,1970
56000,WY,Wyoming,Four years of college or higher,20693,1970
56000,WY,Wyoming,Percent of adults with less than a high school diploma,37.1,1970
56000,WY,Wyoming,Percent of adults with a high school diploma only,36.2,1970
56000,WY,Wyoming,Percent of adults completing some college (1-3 years),14.8,1970
56000,WY,Wyoming,Percent of adults completing four years of college or higher,11.8,1970
56000,WY,Wyoming,Less than a high school diploma,56353,1980
56000,WY,Wyoming,High school diploma only,102042,1980
56000,WY,Wyoming,Some college (1-3 years),52987,1980
56000,WY,Wyoming,Four years of college or higher,43767,1980
56000,WY,Wyoming,Percent of adults with less than a high school diploma,22.1,1980
56000,WY,Wyoming,Percent of adults with a high school diploma only,40,1980
56000,WY,Wyoming,Percent of adults completing some college (1-3 years),20.8,1980
56000,WY,Wyoming,Percent of adults completing four years of college or higher,17.2,1980
56000,WY,Wyoming,Less than high school graduate,47113,1990
56000,WY,Wyoming,High school graduate (or equivalency),92081,1990
56000,WY,Wyoming,Some college or associate degree,86380,1990
56000,WY,Wyoming,Bachelor's degree or higher,52195,1990
56000,WY,Wyoming,Percent of adults who are not high school graduates,17,1990
56000,WY,Wyoming,Percent of adults who are high school graduates (or equivalent),33.2,1990
56000,WY,Wyoming,Percent of adults completing some college or associate degree,31.1,1990
56000,WY,Wyoming,Percent of adults with a bachelor's degree or higher,18.8,1990
56000,WY,Wyoming,Less than high school graduate,38317,2000
56000,WY,Wyoming,High school graduate (or equivalency),97779,2000
56000,WY,Wyoming,Some college or associate degree,110405,2000
56000,WY,Wyoming,Bachelor's degree or higher,69162,2000
56000,WY,Wyoming,Percent of adults who are not high school graduates,12.1,2000
56000,WY,Wyoming,Percent of adults who are high school graduates (or equivalent),31,2000
56000,WY,Wyoming,Percent of adults completing some college or associate degree,35,2000
56000,WY,Wyoming,Percent of adults with a bachelor's degree or higher,21.9,2000
56000,WY,Wyoming,Less than high school graduate,29387,2010
56000,WY,Wyoming,High school graduate (or equivalency),113353,2010
56000,WY,Wyoming,Some college or associate degree,138325,2010
56000,WY,Wyoming,Bachelor's degree or higher,90031,2010
56000,WY,Wyoming,Percent of adults who are not high school graduates,7.918975144,2010
56000,WY,Wyoming,Percent of adults who are high school graduates (or equivalent),30.54546532,2010
56000,WY,Wyoming,Percent of adults completing some college or associate degree,37.27472137,2010
56000,WY,Wyoming,Percent of adults with a bachelor's degree or higher,24.26083817,2010
56000,WY,Wyoming,Less than high school graduate,23502,2023
56000,WY,Wyoming,High school graduate (or equivalency),109885,2023
56000,WY,Wyoming,Some college or associate degree,143781,2023
56000,WY,Wyoming,Bachelor's degree or higher,118336,2023
56000,WY,Wyoming,Percent of adults who are not high school graduates,5.942291355,2023
56000,WY,Wyoming,Percent of adults who are high school graduates (or equivalent),27.78353696,2023
56000,WY,Wyoming,Percent of adults completing some college or associate degree,36.35386747,2023
56000,WY,Wyoming,Percent of adults with a bachelor's degree or higher,29.92030422,2023
72000,PR,Puerto Rico,Less than a high school diploma,954011,1980
72000,PR,Puerto Rico,High school diploma only,332770,1980
72000,PR,Puerto Rico,Some college (1-3 years),142981,1980
72000,PR,Puerto Rico,Four years of college or higher,147920,1980
72000,PR,Puerto Rico,Percent of adults with less than a high school diploma,60.5,1980
72000,PR,Puerto Rico,Percent of adults with a high school diploma only,21.1,1980
72000,PR,Puerto Rico,Percent of adults completing some college (1-3 years),9.1,1980
72000,PR,Puerto Rico,Percent of adults completing four years of college or higher,9.4,1980
72000,PR,Puerto Rico,Less than high school graduate,982008,1990
72000,PR,Puerto Rico,High school graduate (or equivalency),410559,1990
72000,PR,Puerto Rico,Some college or associate degree,281248,1990
72000,PR,Puerto Rico,Bachelor's degree or higher,278482,1990
72000,PR,Puerto Rico,Percent of adults who are not high school graduates,50.3,1990
72000,PR,Puerto Rico,Percent of adults who are high school graduates (or equivalent),21,1990
72000,PR,Puerto Rico,Percent of adults completing some college or associate degree,14.4,1990
